Tag #,COMMON NAME,BOTANICAL NAME,Latitude,Longitude,Diameter,Height,Crown height,Crown Spread,Contributors,Last inspection,Health,Last Pruned,Note
2245,American Sycamore,Platanus occidentalis,37.31954783,-122.046555,"16""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
2246,American Sycamore,Platanus occidentalis,37.31968971,-122.0465676,"24""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
2247,American Sycamore,Platanus occidentalis,37.31977726,-122.0465735,"20""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
2248,American Sycamore,Platanus occidentalis,37.31986904,-122.0465787,"23""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
2249,American Sycamore,Platanus occidentalis,37.32001481,-122.04653,"20""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
2250,American Sycamore,Platanus occidentalis,37.32000039,-122.0463998,"17""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
2251,American Sycamore,Platanus occidentalis,37.31977833,-122.046414,"20""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
2252,American Sycamore,Platanus occidentalis,37.31947035,-122.046411,"27""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
2253,American Sycamore,Platanus occidentalis,37.31939584,-122.0464181,"16""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
2254,American Sycamore,Platanus occidentalis,37.31931766,-122.0463836,"23""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
2255,Coast Live Oak,Quercus agrifolia,37.31973165,-122.0462985,"31""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown thin, and clearance"
2256,Cork Oak,Quercus suber,37.31977301,-122.0462179,"15""",31'-45',,,,,60% - Fair,6/30/2022,Crown Clean  /  Crown Raise  /  Structural pruning
2257,Netleaf Hackberry,Celtis reticulata,37.31982402,-122.046311,"15""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown raise, crown thin, and end-weight reduction"
2258,Coast Redwood,Sequoia sempervirens,37.32002422,-122.0462858,"29""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown raise, crown thin, and clearance pruning"
2259,Coast Redwood,Sequoia sempervirens,37.32005703,-122.0462669,"31""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown raise, crown thin, and clearance pruning"
2260,Coast Redwood,Sequoia sempervirens,37.32007118,-122.0463462,"29""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown raise, crown thin, and clearance pruning"
2261,Coast Redwood,Sequoia sempervirens,37.32010266,-122.0462395,"60""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown raise, crown thin, and clearance pruning"
2262,Cherry Laurel,Prunus laurocerasus,37.32003862,-122.0466007,"1""-6""",1'-15',,,,,60% - Fair,6/30/2022,Structural pruning
2263,American Sycamore,Platanus occidentalis,37.32003848,-122.0467885,"17""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown thin, end-weight reduction, and clearance"
2264,Coast Redwood,Sequoia sempervirens,37.3201638,-122.0469781,"14""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown raise, crown thin, and clearance pruning"
2265,Coast Redwood,Sequoia sempervirens,37.32016832,-122.04707,"14""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown raise, crown thin, and clearance pruning"
2266,American Sycamore,Platanus occidentalis,37.32067073,-122.0468761,"24""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, end-weight reduction, and clearance pruning"
2267,American Hornbeam,Carpinus caroliniana,37.32070547,-122.046916,"8""",16'-30',,,,,40% - Poor,6/30/2022,Structural pruning and clearance
2268,American Hornbeam,Carpinus caroliniana,37.32070403,-122.0469802,"5""",16'-30',,,,,40% - Poor,6/30/2022,Structural pruning and clearance
2269,American Hornbeam,Carpinus caroliniana,37.32069732,-122.0470136,"5""",16'-30',,,,,40% - Poor,6/30/2022,Structural pruning and clearance
2270,American Hornbeam,Carpinus caroliniana,37.32068985,-122.0470344,"7""",16'-30',,,,,40% - Poor,6/30/2022,Structural pruning and clearance
2271,American Sycamore,Platanus occidentalis,37.32064196,-122.046978,"13""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, end-weight reduction, and clearance pruning"
2272,American Sycamore,Platanus occidentalis,37.32064832,-122.0470972,"21""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, end-weight reduction, and clearance pruning"
2273,Coast Redwood,Sequoia sempervirens,37.32049475,-122.0469949,"35""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown raise, crown thin, and clearance pruning"
2274,Coast Redwood,Sequoia sempervirens,37.32056458,-122.047094,"13""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown raise, crown thin, and clearance pruning"
2275,Coast Redwood,Sequoia sempervirens,37.32057062,-122.0471703,"15""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown raise, crown thin, and clearance pruning"
2276,Coast Redwood,Sequoia sempervirens,37.32056728,-122.0472356,"12""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown raise, crown thin, and clearance pruning"
2277,Coast Redwood,Sequoia sempervirens,37.32056828,-122.0472869,"16""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown raise, crown thin, and clearance pruning"
2278,Eastern Redbud,Cercis canadensis,37.32052373,-122.0471305,"3""",1'-15',,,,,60% - Fair,6/30/2022,Structural pruning
2279,Eastern Redbud,Cercis canadensis,37.32051957,-122.0472445,"3""",1'-15',,,,,60% - Fair,6/30/2022,Structural pruning
2280,Coast Redwood,Sequoia sempervirens,37.32054508,-122.0473659,"17""",46'-60',,,,,60% - Fair,6/30/2022,"Crown clean, crown raise, crown thin, and clearance pruning"
2281,Red Sunset Maple,Acer rubrum cv. Franksred,37.32048903,-122.0474615,"7""",16'-30',,,,,60% - Fair,6/30/2022,Structural pruning
2282,Red Sunset Maple,Acer rubrum cv. Franksred,37.3204334,-122.0474884,"4""",16'-30',,,,,60% - Fair,6/30/2022,Structural pruning
2283,Red Sunset Maple,Acer rubrum cv. Franksred,37.32038095,-122.0474751,"6""",16'-30',,,,,60% - Fair,6/30/2022,Structural pruning
2284,Red Sunset Maple,Acer rubrum cv. Franksred,37.32028477,-122.0474804,"6""",16'-30',,,,,60% - Fair,6/30/2022,Structural pruning
